state,county,latitude,longitude
MI,Alcona,44.678354,-83.599977
MI,Iosco,44.349592,-83.562942
MI,Isabella,43.640574,-84.847417
MI,Ingham,42.599184,-84.371973
MI,Clinton,42.819509,-84.483853
MI,Ionia,42.98004,-85.128727
MI,Montcalm,43.279958,-85.05493
MI,Eaton,42.574191,-84.838452
MI,Barry,42.697951,-85.133685
MI,Kalamazoo,42.261596,-85.510095
MI,Allegan,42.539295,-85.894873
MI,Calhoun,42.119031,-85.214348
MI,Van Buren,42.312771,-86.096133
MI,Berrien,42.14338,-86.348568
MI,Branch,41.880399,-85.162804
MI,Saint Joseph,41.839785,-85.365433
MI,Cass,41.904174,-85.999067
MI,Jackson,42.248979,-84.421104
MI,Lenawee,41.985346,-84.314543
MI,Hillsdale,41.956346,-84.767913
MI,Kent,42.963833,-85.482266
MI,Muskegon,43.272182,-85.854471
MI,Lake,43.929225,-85.840774
MI,Mecosta,43.737488,-85.166327
MI,Newaygo,43.712217,-85.860379
MI,Ottawa,42.979522,-85.93927
MI,Mason,43.932434,-86.177683
MI,Oceana,43.700968,-86.334122
MI,Wexford,44.335278,-85.549093
MI,Grand Traverse,44.789382,-85.488449
MI,Antrim,44.983262,-84.961776
MI,Manistee,44.478837,-86.209391
MI,Benzie,44.574478,-86.07937
MI,Leelanau,44.860517,-85.813768
MI,Osceola,43.958084,-85.302063
MI,Missaukee,44.242162,-85.043655
MI,Kalkaska,44.697144,-85.092905
MI,Cheboygan,45.753019,-84.691745
MI,Emmet,45.539802,-84.805792
MI,Alpena,45.033143,-83.495091
MI,Montmorency,45.030626,-84.173067
MI,Chippewa,46.278437,-84.196899
MI,Charlevoix,45.523425,-85.332038
MI,Mackinac,46.007211,-84.276199
MI,Otsego,45.02396,-84.755439
MI,Crawford,44.786738,-84.697844
MI,Presque Isle,45.283467,-83.873719
MI,Dickinson,46.021627,-87.874496
MI,Keweenaw,47.287939,-88.412893
MI,Alger,46.444586,-86.911506
MI,Delta,45.695595,-87.207306
MI,Marquette,46.770788,-87.672566
MI,Menominee,45.601899,-87.519075
MI,Schoolcraft,45.915778,-86.473246
MI,Luce,46.347592,-85.658525
MI,Iron,46.030951,-88.377097
MI,Houghton,47.072716,-88.634939
MI,Baraga,46.80476,-88.575842
MI,Ontonagon,46.585302,-89.517464
MI,Gogebic,46.423427,-89.992677
IA,Warren,41.384345,-93.424294
IA,Adair,41.439109,-94.633805
IA,Dallas,41.617591,-94.034515
IA,Marshall,42.143933,-92.961868
IA,Hardin,42.430997,-93.390638
IA,Polk,41.813089,-93.609929
IA,Wayne,40.672872,-93.405589
IA,Story,42.037879,-93.600254
IA,Cass,41.390677,-94.813882
IA,Audubon,41.704535,-94.918652
IA,Guthrie,41.827251,-94.449511
IA,Mahaska,41.46974,-92.487177
IA,Jasper,41.811839,-93.159506
IA,Boone,42.038746,-94.143566
IA,Madison,41.334078,-94.015337
IA,Hamilton,42.485099,-93.68778
IA,Franklin,42.600335,-93.223204
IA,Marion,41.211897,-93.054149
IA,Lucas,41.046868,-93.309464
IA,Greene,42.141856,-94.503538
IA,Carroll,41.957228,-94.735083
IA,Decatur,40.634604,-93.8105
IA,Wright,42.651566,-93.582732
IA,Ringgold,40.846834,-94.088656
IA,Keokuk,41.480854,-92.371164
IA,Poweshiek,41.685324,-92.630258
IA,Union,41.108111,-94.102318
IA,Monroe,41.028469,-92.976822
IA,Tama,41.95619,-92.712756
IA,Clarke,41.026682,-93.925695
IA,Cerro Gordo,43.116477,-93.270559
IA,Hancock,43.081779,-93.734689
IA,Winnebago,43.37731,-93.803062
IA,Mitchell,43.414935,-93.002846
IA,Worth,43.299228,-93.28496
IA,Floyd,43.136067,-92.77932
IA,Kossuth,43.366038,-94.10309
IA,Howard,43.381795,-92.475226
IA,Webster,42.438596,-94.166587
IA,Buena Vista,42.735002,-95.151118
IA,Emmet,43.407517,-94.531703
IA,Palo Alto,43.01825,-94.855316
IA,Humboldt,42.863891,-94.295698
IA,Sac,42.458243,-95.16624
IA,Calhoun,42.279298,-94.465144
IA,Pocahontas,42.646211,-94.797046
IA,Butler,42.697108,-92.7981
IA,Chickasaw,43.13992,-92.424719
IA,Fayette,42.752653,-91.69556
IA,Buchanan,42.570346,-91.748063
IA,Grundy,42.260476,-92.806788
IA,Black Hawk,42.517091,-92.43585
IA,Bremer,42.686195,-92.387102
IA,Delaware,42.457286,-91.564233
IA,Taylor,40.687613,-94.690576
IA,Adams,41.048733,-94.823088
IA,Montgomery,41.142675,-94.984159
IA,Plymouth,42.822482,-96.462952
IA,Sioux,43.03801,-95.970314
IA,Woodbury,42.336668,-95.962495
IA,Cherokee,42.719513,-95.534693
IA,Ida,42.359052,-95.546574
IA,Obrien,42.9552,-95.570082
IA,Monona,42.080842,-95.903339
IA,Clay,43.004019,-95.299649
IA,Lyon,43.352717,-96.311777
IA,Osceola,43.309073,-95.772984
IA,Dickinson,43.377945,-95.24015
IA,Crawford,41.911924,-95.135602
IA,Shelby,41.684667,-95.325315
IA,Pottawattamie,41.23238,-95.875086
IA,Harrison,41.779196,-95.716392
IA,Mills,41.016355,-95.422695
IA,Page,40.718258,-95.16372
IA,Fremont,40.72146,-95.477606
IA,Dubuque,42.458876,-90.877135
IA,Jackson,42.164053,-90.61074
IA,Clinton,41.9604,-90.636408
IA,Clayton,42.756961,-91.34453
IA,Winneshiek,43.294252,-91.789582
IA,Allamakee,43.43073,-91.509087
IA,Washington,41.351113,-91.581212
IA,Linn,42.157086,-91.645825
IA,Iowa,41.812242,-91.913869
IA,Jones,42.10352,-91.240145
IA,Benton,42.057516,-92.058526
IA,Cedar,41.864242,-91.024771
IA,Johnson,41.555704,-91.530842
IA,Wapello,41.030933,-92.409827
IA,Jefferson,41.013559,-92.0835
IA,Van Buren,40.827181,-91.951174
IA,Davis,40.746315,-92.406245
IA,Appanoose,40.686447,-92.881614
IA,Des Moines,40.898412,-91.164393
IA,Lee,40.546499,-91.585217
IA,Henry,40.845708,-91.670699
IA,Louisa,41.135562,-91.291067
IA,Muscatine,41.475075,-91.16406
IA,Scott,41.57048,-90.529138
WI,Sheboygan,43.658488,-87.973717
WI,Washington,43.382128,-88.26219
WI,Dodge,43.217506,-88.525315
WI,Ozaukee,43.499631,-87.918042
WI,Waukesha,43.062707,-88.105906
WI,Fond Du Lac,43.682727,-88.350947
WI,Calumet,44.020561,-88.185906
WI,Manitowoc,43.935653,-87.80346
WI,Jefferson,43.147748,-88.588628
WI,Kenosha,42.58098,-87.662878
WI,Racine,42.692103,-88.228793
WI,Milwaukee,42.948015,-87.866831
WI,Walworth,42.658281,-88.660964
WI,Rock,42.605454,-89.070448
WI,Green,42.712827,-89.45123
WI,Iowa,43.119643,-89.947679
WI,Lafayette,42.690143,-89.922697
WI,Dane,42.903829,-89.586339
WI,Grant,42.97045,-90.571655
WI,Richland,43.234509,-90.261804
WI,Columbia,43.342813,-89.557023
WI,Sauk,43.364531,-89.66396
WI,Crawford,43.084008,-91.069064
WI,Adams,43.892066,-89.827509
WI,Marquette,43.7076,-89.551629
WI,Green Lake,43.679317,-89.186656
WI,Juneau,43.82702,-90.10446
WI,Polk,45.348566,-92.401379
WI,Saint Croix,44.969171,-92.441061
WI,Pierce,44.789742,-92.448434
WI,Oconto,44.792284,-88.044067
WI,Marinette,45.492839,-88.049604
WI,Forest,45.672311,-88.530545
WI,Outagamie,44.470235,-88.454719
WI,Shawano,44.699153,-88.454312
WI,Brown,44.453629,-87.978279
WI,Florence,45.74447,-88.47565
WI,Menominee,44.88646,-88.575133
WI,Kewaunee,44.596017,-87.540266
WI,Door,45.077002,-87.14603
WI,Marathon,44.961874,-89.794002
WI,Wood,44.466554,-90.02136
WI,Clark,44.960186,-90.374893
WI,Portage,44.393087,-89.335313
WI,Langlade,45.160809,-89.093942
WI,Taylor,45.197791,-90.632113
WI,Lincoln,45.38097,-89.607232
WI,Price,45.451541,-90.287732
WI,Oneida,45.525897,-89.236033
WI,Vilas,46.078442,-89.531393
WI,Ashland,46.394779,-90.628174
WI,Iron,46.395746,-90.191139
WI,Rusk,45.486195,-90.847935
WI,La Crosse,43.85456,-91.132072
WI,Buffalo,44.346721,-91.836481
WI,Jackson,44.451027,-90.975918
WI,Trempealeau,44.251711,-91.387699
WI,Monroe,43.851133,-90.699047
WI,Vernon,43.667006,-90.741409
WI,Eau Claire,44.75653,-91.473097
WI,Pepin,44.602774,-92.062219
WI,Chippewa,45.042352,-91.408026
WI,Dunn,45.075804,-92.013036
WI,Barron,45.405423,-91.828102
WI,Washburn,45.922016,-91.811707
WI,Bayfield,46.853517,-90.915934
WI,Douglas,46.555409,-91.605419
WI,Sawyer,45.837967,-91.291784
WI,Burnett,45.972603,-92.292996
WI,Winnebago,44.005661,-88.55756
WI,Waupaca,44.617819,-89.016622
WI,Waushara,44.026085,-89.486854
MN,Washington,44.90717,-92.816193
MN,Chisago,45.513447,-92.894239
MN,Anoka,45.388716,-93.231538
MN,Isanti,45.69146,-93.278348
MN,Pine,45.947444,-93.073628
MN,Goodhue,44.483189,-92.885609
MN,Dakota,44.547215,-93.153115
MN,Rice,44.398613,-93.194444
MN,Scott,44.588963,-93.369473
MN,Wabasha,44.421753,-92.232221
MN,Steele,44.160283,-93.246471
MN,Kanabec,45.918782,-93.297792
MN,Ramsey,44.967965,-93.092168
MN,Hennepin,44.882838,-93.200671
MN,Wright,45.258673,-93.664342
MN,Sibley,44.597449,-94.105481
MN,Sherburne,45.451864,-93.842187
MN,Renville,44.753182,-94.848215
MN,Mcleod,44.758102,-94.251718
MN,Carver,44.723162,-93.701637
MN,Meeker,45.070558,-94.420292
MN,Stearns,45.36261,-94.309928
MN,Mille Lacs,45.740703,-93.63663
MN,Lake,47.256021,-91.356586
MN,Saint Louis,47.256933,-92.00427
MN,Cook,47.872285,-90.42294
MN,Carlton,46.556833,-92.720097
MN,Itasca,47.347269,-93.388826
MN,Aitkin,46.671645,-93.432392
MN,Olmsted,44.075285,-92.516916
MN,Mower,43.565168,-92.74389
MN,Winona,44.085616,-91.946134
MN,Houston,43.648232,-91.410977
MN,Fillmore,43.527479,-91.85297
MN,Dodge,44.046168,-92.975313
MN,Blue Earth,44.061451,-94.003112
MN,Nicollet,44.217193,-94.094192
MN,Freeborn,43.686288,-93.389838
MN,Faribault,43.6503,-93.977974
MN,Le Sueur,44.298188,-93.817622
MN,Brown,44.111351,-94.907833
MN,Watonwan,44.05483,-94.790185
MN,Martin,43.674049,-94.51078
MN,Waseca,44.051012,-93.58735
MN,Redwood,44.282403,-95.167551
MN,Cottonwood,43.900192,-95.046828
MN,Nobles,43.620754,-95.953225
MN,Jackson,43.674174,-95.154494
MN,Lincoln,44.382668,-96.1842
MN,Murray,43.960084,-95.60317
MN,Lyon,44.261464,-95.889647
MN,Rock,43.612344,-96.364663
MN,Pipestone,43.930332,-96.149676
MN,Kandiyohi,45.147104,-94.977723
MN,Stevens,45.585961,-96.000761
MN,Swift,45.282008,-95.95757
MN,Big Stone,45.559291,-96.558886
MN,Lac Qui Parle,45.053253,-96.095554
MN,Traverse,45.59432,-96.834959
MN,Yellow Medicine,44.775235,-95.916433
MN,Chippewa,44.992549,-95.36042
MN,Grant,45.838396,-96.141993
MN,Douglas,45.902017,-95.420589
MN,Morrison,45.868809,-94.422896
MN,Todd,45.86575,-94.685781
MN,Pope,45.641425,-95.709642
MN,Otter Tail,46.172907,-95.918542
MN,Benton,45.691931,-93.914797
MN,Crow Wing,46.350195,-94.099983
MN,Cass,46.862332,-94.641872
MN,Hubbard,46.987609,-94.726405
MN,Wadena,46.379683,-94.936381
MN,Becker,46.834262,-95.746871
MN,Norman,47.325283,-96.597259
MN,Clay,46.890034,-96.506156
MN,Mahnomen,47.325198,-95.80918
MN,Polk,47.801705,-96.43368
MN,Wilkin,46.191367,-96.500224
MN,Beltrami,47.571964,-94.801272
MN,Clearwater,47.531644,-95.377949
MN,Lake Of The Woods,48.750473,-94.84626
MN,Koochiching,48.091615,-93.81606
MN,Roseau,48.769244,-95.747559
MN,Pennington,48.076333,-96.149002
MN,Marshall,48.191085,-96.998433
MN,Red Lake,47.814152,-96.005263
MN,Kittson,48.771938,-96.812921
SD,Union,42.931698,-96.624298
SD,Brookings,44.304195,-96.667977
SD,Minnehaha,43.64514,-96.814589
SD,Clay,42.827796,-96.847373
SD,Mccook,43.572888,-97.248418
SD,Lincoln,43.29831,-96.70718
SD,Turner,43.291296,-97.042271
SD,Lake,43.895505,-96.928024
SD,Moody,43.984778,-96.814237
SD,Hutchinson,43.321384,-97.547869
SD,Yankton,42.886136,-97.209902
SD,Kingsbury,44.245942,-97.32031
SD,Bon Homme,43.024378,-97.783482
SD,Codington,44.955643,-97.177954
SD,Deuel,44.562302,-96.591264
SD,Grant,45.170552,-96.534574
SD,Clark,44.90626,-97.708049
SD,Day,45.319218,-97.637812
SD,Hamlin,44.590094,-97.466776
SD,Roberts,45.616422,-96.849416
SD,Marshall,45.631054,-97.40057
SD,Davison,43.69591,-98.086401
SD,Hanson,43.66844,-97.75632
SD,Jerauld,44.122811,-98.412198
SD,Douglas,43.341035,-98.398964
SD,Sanborn,44.020961,-98.01144
SD,Gregory,43.248832,-99.016376
SD,Miner,43.892123,-97.540053
SD,Beadle,44.325314,-98.013968
SD,Brule,43.772585,-99.149806
SD,Charles Mix,42.984707,-98.175204
SD,Buffalo,44.064873,-99.251509
SD,Hyde,44.574651,-99.486417
SD,Hand,44.480979,-99.062766
SD,Lyman,43.797502,-99.394735
SD,Aurora,43.746753,-98.518533
SD,Brown,45.476172,-98.410405
SD,Walworth,45.29069,-99.991823
SD,Spink,45.046485,-98.397319
SD,Edmunds,45.469377,-99.595667
SD,Faulk,45.136245,-98.915424
SD,Mcpherson,45.77074,-99.330778
SD,Potter,45.033588,-100.035273
SD,Hughes,44.334073,-100.094195
SD,Sully,44.802621,-100.158903
SD,Jackson,43.691966,-101.601609
SD,Tripp,43.382122,-99.88231
SD,Jones,43.938049,-100.701672
SD,Stanley,44.343326,-100.635312
SD,Bennett,43.172158,-101.734068
SD,Haakon,44.370733,-101.527178
SD,Todd,43.304572,-100.662079
SD,Mellette,43.623523,-100.721218
SD,Perkins,45.409748,-102.513087
SD,Corson,45.847567,-101.09974
SD,Ziebach,44.992051,-101.568656
SD,Dewey,45.001611,-101.232885
SD,Meade,45.024533,-102.026734
SD,Campbell,45.833733,-100.020048
SD,Harding,45.578941,-103.493668
SD,Pennington,44.004363,-103.240024
SD,Shannon,43.352617,-102.5411
SD,Butte,44.93037,-103.87313
SD,Custer,43.666816,-103.371071
SD,Lawrence,44.36485,-103.735731
SD,Fall River,43.294549,-103.830431
ND,Richland,46.447936,-96.727788
ND,Cass,46.859694,-97.214587
ND,Traill,47.454888,-97.151692
ND,Sargent,46.062144,-97.529438
ND,Ransom,46.456337,-97.777909
ND,Barnes,46.775099,-97.797553
ND,Steele,47.323726,-97.713371
ND,Grand Forks,47.9041,-97.431501
ND,Walsh,48.383547,-97.997964
ND,Nelson,47.766493,-98.043481
ND,Pembina,48.874863,-97.42543
ND,Cavalier,48.77178,-98.464102
ND,Ramsey,48.264352,-98.781979
ND,Rolette,48.770913,-99.772702
ND,Pierce,48.104177,-99.992145
ND,Towner,48.58807,-99.23173
ND,Bottineau,48.830347,-100.601174
ND,Wells,47.663508,-99.664406
ND,Benson,48.28641,-99.404705
ND,Eddy,47.71736,-98.898693
ND,Stutsman,46.921005,-98.745485
ND,Mcintosh,46.056209,-99.285013
ND,Lamoure,46.362715,-98.473702
ND,Griggs,47.489506,-98.410133
ND,Foster,47.457278,-98.893314
ND,Kidder,46.806728,-99.772396
ND,Sheridan,47.529679,-100.271687
ND,Dickey,46.106141,-98.620707
ND,Logan,46.37014,-99.173337
ND,Burleigh,47.212951,-100.548434
ND,Morton,46.720185,-101.498156
ND,Mercer,47.277895,-101.853161
ND,Emmons,46.56035,-100.107546
ND,Sioux,46.361639,-100.688991
ND,Grant,46.300853,-101.673608
ND,Oliver,47.145874,-101.159363
ND,Mclean,47.581047,-101.143206
ND,Stark,46.805716,-102.756514
ND,Slope,46.454966,-103.485325
ND,Golden Valley,46.963728,-103.898766
ND,Bowman,46.205537,-103.521263
ND,Dunn,47.305726,-102.202834
ND,Billings,46.921188,-103.509564
ND,Mckenzie,47.737435,-103.298383
ND,Adams,46.057786,-102.785054
ND,Hettinger,46.369616,-102.326958
ND,Ward,48.084625,-101.419006
ND,Mchenry,47.926998,-100.284856
ND,Burke,48.837753,-102.283897
ND,Divide,48.928166,-103.296728
ND,Renville,48.647206,-101.540749
ND,Williams,48.405038,-103.407189
ND,Mountrail,47.971759,-102.471636
MT,Stillwater,45.515571,-109.455156
MT,Yellowstone,45.929056,-108.688831
MT,Rosebud,45.605673,-106.278272
MT,Carbon,45.161913,-109.158349
MT,Treasure,46.176296,-107.33875
MT,Sweet Grass,45.834206,-109.950025
MT,Big Horn,45.536218,-106.961213
MT,Park,45.834082,-110.622234
MT,Fergus,47.286641,-108.763415
MT,Wheatland,46.447745,-109.843492
MT,Golden Valley,46.383858,-109.003382
MT,Meagher,46.619039,-110.845396
MT,Musselshell,46.598623,-107.869188
MT,Garfield,47.414133,-107.027417
MT,Powder River,45.391078,-105.630461
MT,Petroleum,47.173641,-108.281168
MT,Roosevelt,48.2088,-105.072426
MT,Sheridan,48.700718,-104.360729
MT,Mccone,47.24993,-105.906002
MT,Richland,47.711026,-104.183625
MT,Daniels,48.781396,-105.562544
MT,Valley,48.019588,-106.446962
MT,Dawson,47.463408,-104.988111
MT,Phillips,48.457237,-107.342553
MT,Custer,46.447808,-105.795343
MT,Carter,45.567085,-104.539066
MT,Fallon,46.351496,-104.273377
MT,Prairie,46.860997,-105.345182
MT,Wibaux,46.824454,-104.122311
MT,Cascade,47.402024,-111.422948
MT,Lewis And Clark,47.444053,-112.513362
MT,Glacier,48.904169,-113.298384
MT,Pondera,48.065733,-111.715365
MT,Teton,48.052324,-112.457343
MT,Chouteau,47.861021,-110.471075
MT,Toole,48.609072,-111.731852
MT,Judith Basin,47.258941,-110.494703
MT,Liberty,48.609072,-111.731852
MT,Hill,48.663002,-110.09437
MT,Blaine,48.487741,-109.261678
MT,Jefferson,46.329577,-112.196662
MT,Broadwater,46.206922,-111.634364
MT,Silver Bow,45.997895,-112.598765
MT,Madison,45.193898,-112.056807
MT,Deer Lodge,46.15821,-113.009421
MT,Powell,46.565725,-112.649859
MT,Gallatin,45.426786,-111.099517
MT,Beaverhead,45.149805,-112.70073
MT,Missoula,46.853606,-113.909123
MT,Mineral,46.989275,-114.558456
MT,Lake,47.220055,-114.024625
MT,Ravalli,45.918972,-114.05904
MT,Sanders,47.306957,-114.328588
MT,Granite,46.687633,-113.215445
MT,Flathead,48.202765,-114.303919
MT,Lincoln,48.729135,-115.345992
IL,Mchenry,42.324761,-88.452481
IL,Lake,42.451419,-88.075733
IL,Cook,42.085626,-87.99822
IL,Du Page,41.887579,-88.022516
IL,Kane,42.045792,-88.539027
IL,De Kalb,42.008626,-88.83055
IL,Ogle,41.931158,-88.956564
IL,Will,41.356872,-87.626723
IL,Grundy,41.238676,-88.278834
IL,Livingston,41.059551,-88.417086
IL,La Salle,41.172532,-88.663755
IL,Kendall,41.698414,-88.427873
IL,Lee,41.784398,-88.97506
IL,Kankakee,41.111151,-87.874618
IL,Iroquois,40.876259,-87.973929
IL,Ford,40.967141,-88.188841
IL,Vermilion,40.344417,-87.701583
IL,Champaign,40.370897,-88.152546
IL,Jo Daviess,42.454161,-90.118471
IL,Boone,42.276381,-88.823215
IL,Stephenson,42.376127,-89.636483
IL,Carroll,41.994827,-89.877636
IL,Winnebago,42.240704,-88.983748
IL,Whiteside,41.786534,-89.761042
IL,Rock Island,41.495083,-90.604899
IL,Mercer,41.197762,-90.730944
IL,Henry,41.295367,-90.290476
IL,Bureau,41.43043,-89.240006
IL,Putnam,41.250055,-89.24284
IL,Marshall,41.006568,-89.134078
IL,Knox,40.964613,-90.213654
IL,Mcdonough,40.387329,-90.506582
IL,Fulton,40.608139,-90.362984
IL,Warren,40.769783,-90.534172
IL,Henderson,40.853583,-90.864536
IL,Stark,41.176471,-89.657789
IL,Hancock,40.549636,-90.997312
IL,Peoria,40.938808,-89.889949
IL,Schuyler,40.20621,-90.652911
IL,Woodford,40.853248,-89.131937
IL,Mason,40.305929,-89.8716
IL,Tazewell,40.425189,-89.62064
IL,Mclean,40.462041,-88.850396
IL,Logan,40.233769,-89.257602
IL,Dewitt,40.152822,-88.947118
IL,Macon,40.037523,-88.961338
IL,Piatt,39.908567,-88.599987
IL,Douglas,39.725828,-88.305182
IL,Coles,39.531041,-88.040616
IL,Moultrie,39.638,-88.75367
IL,Edgar,39.713401,-87.818005
IL,Shelby,39.425509,-88.714896
IL,Madison,38.882109,-89.739366
IL,Calhoun,39.004588,-90.653455
IL,Macoupin,39.120709,-89.940021
IL,Fayette,39.112821,-89.212452
IL,Jersey,39.07267,-90.254596
IL,Montgomery,39.210135,-89.532057
IL,Greene,39.380638,-90.399251
IL,Bond,39.004543,-89.464108
IL,Saint Clair,38.439983,-89.983521
IL,Christian,39.37433,-89.198256
IL,Washington,38.381545,-89.579449
IL,Clinton,38.514316,-89.627154
IL,Randolph,38.155348,-89.752849
IL,Monroe,38.409442,-90.16382
IL,Perry,38.046458,-89.478358
IL,Adams,39.952413,-91.200676
IL,Pike,39.611334,-90.894104
IL,Brown,39.978147,-90.756924
IL,Effingham,39.116649,-88.545705
IL,Wabash,38.527638,-87.706344
IL,Crawford,39.134986,-87.838419
IL,Lawrence,38.710336,-87.703639
IL,Richland,38.65,-88.047886
IL,Clark,39.293482,-87.954456
IL,Cumberland,39.274017,-88.124598
IL,Jasper,39.127107,-88.117007
IL,Clay,38.757302,-88.473594
IL,Wayne,38.381926,-88.405596
IL,Edwards,38.519678,-88.009457
IL,Sangamon,39.849893,-89.387944
IL,Morgan,39.751657,-90.045839
IL,Scott,39.551987,-90.386156
IL,Cass,39.913938,-90.370736
IL,Menard,39.950205,-89.683294
IL,Marion,38.63831,-88.957758
IL,Franklin,37.994296,-88.941665
IL,Jefferson,38.202361,-88.774226
IL,Hamilton,37.921925,-88.468436
IL,White,38.220716,-88.222704
IL,Williamson,37.80308,-89.009201
IL,Gallatin,37.887676,-88.146409
IL,Jackson,37.77452,-89.387286
IL,Union,37.546479,-89.357896
IL,Johnson,37.335571,-88.909205
IL,Massac,37.212897,-88.605104
IL,Alexander,37.152775,-89.325581
IL,Saline,37.680285,-88.619902
IL,Hardin,37.500757,-88.238292
IL,Pope,37.333591,-88.561428
IL,Pulaski,37.240291,-88.995404
MO,Saint Louis,38.638318,-90.427118
MO,Jefferson,38.341665,-90.410219
MO,Franklin,38.416838,-91.142077
MO,Saint Francois,37.89192,-90.38
MO,Washington,38.062194,-90.809893
MO,Gasconade,38.395272,-91.406851
MO,Saint Louis City,38.631501,-90.19231
MO,Saint Charles,38.754788,-90.613131
MO,Pike,39.253624,-90.814756
MO,Montgomery,39.03433,-91.33188
MO,Warren,38.605967,-90.996216
MO,Lincoln,39.121393,-90.848269
MO,Audrain,39.270895,-91.557429
MO,Callaway,38.887421,-91.768887
MO,Marion,39.736986,-91.45683
MO,Clark,40.357643,-91.45886
MO,Macon,39.742779,-92.327977
MO,Scotland,40.453333,-92.1474
MO,Shelby,39.779288,-92.069741
MO,Lewis,40.107512,-91.705811
MO,Ralls,39.508451,-91.53793
MO,Knox,40.126767,-92.147994
MO,Monroe,39.624018,-91.762318
MO,Adair,40.165717,-92.609514
MO,Schuyler,40.47037,-92.535566
MO,Sullivan,40.245907,-92.872023
MO,Putnam,40.465883,-93.019815
MO,Linn,39.897218,-92.983838
MO,Iron,37.4913,-90.6646
MO,Reynolds,37.327153,-91.024337
MO,Sainte Genevieve,38.023217,-90.252806
MO,Wayne,37.119566,-90.444953
MO,Madison,37.490565,-90.336244
MO,Bollinger,37.319652,-90.04218
MO,Cape Girardeau,37.341398,-89.611016
MO,Stoddard,37.001191,-90.033351
MO,Perry,37.627908,-89.574503
MO,Scott,37.025936,-89.538588
MO,Mississippi,36.822596,-89.346154
MO,Dunklin,36.064878,-90.229246
MO,Pemiscot,36.178122,-89.671646
MO,New Madrid,36.685031,-89.748273
MO,Butler,36.778764,-90.440688
MO,Ripley,36.66101,-90.850785
MO,Carter,36.934404,-90.746313
MO,Lafayette,39.105644,-93.590916
MO,Cass,38.784041,-94.532397
MO,Jackson,38.964518,-94.370275
MO,Ray,39.260591,-94.10539
MO,Platte,39.396278,-94.725832
MO,Johnson,38.77934,-93.928302
MO,Clay,39.332601,-94.274632
MO,Buchanan,39.631108,-94.714003
MO,Gentry,40.256596,-94.330949
MO,Worth,40.478118,-94.423294
MO,Andrew,39.908392,-94.923508
MO,Dekalb,39.904361,-94.490744
MO,Nodaway,40.266817,-94.858117
MO,Harrison,40.258215,-94.020972
MO,Clinton,39.649352,-94.383777
MO,Holt,40.126706,-95.329064
MO,Atchison,40.347147,-95.390747
MO,Livingston,39.795225,-93.588876
MO,Daviess,39.893337,-94.090928
MO,Carroll,39.410971,-93.431928
MO,Caldwell,39.598991,-93.828565
MO,Grundy,40.160044,-93.416387
MO,Chariton,39.590245,-93.133852
MO,Mercer,40.422119,-93.570687
MO,Bates,38.397029,-94.380375
MO,Saint Clair,38.167943,-93.882831
MO,Henry,38.388723,-93.924453
MO,Vernon,37.693038,-94.466251
MO,Cedar,37.865205,-94.012373
MO,Barton,37.417327,-94.144032
MO,Jasper,37.211097,-94.289465
MO,Mcdonald,36.666988,-94.419201
MO,Newton,36.930776,-94.248796
MO,Barry,36.761726,-94.054723
MO,Osage,38.498027,-91.918023
MO,Boone,38.781337,-92.265908
MO,Morgan,38.373142,-92.715162
MO,Maries,38.204321,-91.756633
MO,Miller,38.187229,-92.499823
MO,Moniteau,38.625055,-92.550973
MO,Camden,38.024609,-92.744846
MO,Cole,38.595556,-92.370285
MO,Cooper,38.819678,-92.606295
MO,Howard,39.242532,-92.69974
MO,Randolph,39.534445,-92.470668
MO,Pettis,38.703138,-93.240166
MO,Saline,39.069352,-92.948668
MO,Benton,38.337832,-93.314592
MO,Phelps,37.898204,-91.797641
MO,Texas,37.309426,-92.214372
MO,Shannon,36.997849,-91.494175
MO,Dent,37.612779,-91.652493
MO,Crawford,38.10595,-91.248694
MO,Pulaski,37.944664,-92.26771
MO,Laclede,37.769908,-92.74866
MO,Howell,36.974825,-91.76979
MO,Dallas,37.6596,-93.018874
MO,Polk,37.534753,-93.543226
MO,Dade,37.431754,-93.849903
MO,Greene,37.311381,-93.578642
MO,Lawrence,37.005666,-93.790376
MO,Oregon,36.692896,-91.397129
MO,Douglas,36.951914,-92.665499
MO,Ozark,36.52365,-92.144958
MO,Christian,37.046128,-93.405929
MO,Stone,36.549301,-93.338838
MO,Taney,36.722523,-92.914606
MO,Hickory,38.024206,-93.228867
MO,Webster,37.277247,-92.877874
MO,Wright,37.345392,-92.278799
KS,Atchison,39.535948,-95.225098
KS,Douglas,38.821502,-95.223906
KS,Leavenworth,39.133448,-94.947234
KS,Doniphan,39.712615,-95.186894
KS,Linn,38.089756,-95.007693
KS,Wyandotte,39.068153,-94.763938
KS,Miami,38.676056,-94.685052
KS,Anderson,38.213685,-95.299014
KS,Johnson,38.946156,-94.97143
KS,Franklin,38.550993,-95.263735
KS,Jefferson,39.198095,-95.231788
KS,Wabaunsee,38.953556,-96.204558
KS,Shawnee,38.916916,-95.839181
KS,Marshall,39.885826,-96.295457
KS,Nemaha,39.753031,-96.108737
KS,Pottawatomie,39.277337,-96.164714
KS,Osage,38.73799,-95.815754
KS,Jackson,39.528134,-95.848729
KS,Brown,39.699141,-95.462469
KS,Geary,39.026465,-96.783359
KS,Riley,39.401675,-96.848345
